model_code,assumption_code,value
oil_refineries_oil_gas_activity_large_model,marketing_monthly,18000
oil_refineries_oil_gas_activity_large_model,utilities_monthly,8000
oil_refineries_oil_gas_activity_large_model,insurance_monthly,5000
oil_refineries_oil_gas_activity_large_model,revenue_growth_rate,5
oil_refineries_oil_gas_activity_large_model,cogs_ratio,35
oil_refineries_oil_gas_activity_large_model,vat_rate,15
oil_refineries_oil_gas_activity_large_model,corporate_tax_rate,20
oil_refineries_oil_gas_activity_large_model,annual_depreciation_rate,10
oil_refineries_oil_gas_activity_large_model,working_capital_days,30
oil_refineries_oil_gas_activity_large_model,discount_rate,10
oil_refineries_oil_gas_activity_large_model,loan_ratio,50
oil_refineries_oil_gas_activity_large_model,interest_rate,8
oil_refineries_oil_gas_activity_large_model,loan_term_years,5
oil_refineries_utilities_activity_small_model,rent_monthly,5000
oil_refineries_utilities_activity_small_model,salaries_monthly,15000
oil_refineries_utilities_activity_small_model,marketing_monthly,2000
oil_refineries_utilities_activity_small_model,utilities_monthly,1000
oil_refineries_utilities_activity_small_model,insurance_monthly,800
oil_refineries_utilities_activity_small_model,revenue_growth_rate,5
oil_refineries_utilities_activity_small_model,cogs_ratio,35
oil_refineries_utilities_activity_small_model,vat_rate,15
oil_refineries_utilities_activity_small_model,corporate_tax_rate,20
oil_refineries_utilities_activity_small_model,annual_depreciation_rate,10
oil_refineries_utilities_activity_small_model,working_capital_days,30
oil_refineries_utilities_activity_small_model,discount_rate,10
oil_refineries_utilities_activity_small_model,loan_ratio,50
oil_refineries_utilities_activity_small_model,interest_rate,8
oil_refineries_utilities_activity_small_model,loan_term_years,5
oil_refineries_utilities_activity_medium_model,rent_monthly,15000
oil_refineries_utilities_activity_medium_model,salaries_monthly,45000
oil_refineries_utilities_activity_medium_model,marketing_monthly,6000
oil_refineries_utilities_activity_medium_model,utilities_monthly,3000
oil_refineries_utilities_activity_medium_model,insurance_monthly,2000
oil_refineries_utilities_activity_medium_model,revenue_growth_rate,5
oil_refineries_utilities_activity_medium_model,cogs_ratio,35
oil_refineries_utilities_activity_medium_model,vat_rate,15
oil_refineries_utilities_activity_medium_model,corporate_tax_rate,20
oil_refineries_utilities_activity_medium_model,annual_depreciation_rate,10
oil_refineries_utilities_activity_medium_model,working_capital_days,30
oil_refineries_utilities_activity_medium_model,discount_rate,10
oil_refineries_utilities_activity_medium_model,loan_ratio,50
oil_refineries_utilities_activity_medium_model,interest_rate,8
oil_refineries_utilities_activity_medium_model,loan_term_years,5
oil_refineries_utilities_activity_large_model,rent_monthly,40000
oil_refineries_utilities_activity_large_model,salaries_monthly,120000
oil_refineries_utilities_activity_large_model,marketing_monthly,18000
oil_refineries_utilities_activity_large_model,utilities_monthly,8000
oil_refineries_utilities_activity_large_model,insurance_monthly,5000
oil_refineries_utilities_activity_large_model,revenue_growth_rate,5
oil_refineries_utilities_activity_large_model,cogs_ratio,35
oil_refineries_utilities_activity_large_model,vat_rate,15
oil_refineries_utilities_activity_large_model,corporate_tax_rate,20
oil_refineries_utilities_activity_large_model,annual_depreciation_rate,10
oil_refineries_utilities_activity_large_model,working_capital_days,30
oil_refineries_utilities_activity_large_model,discount_rate,10
oil_refineries_utilities_activity_large_model,loan_ratio,50
oil_refineries_utilities_activity_large_model,interest_rate,8
oil_refineries_utilities_activity_large_model,loan_term_years,5
oil_refineries_efficiency_activity_small_model,rent_monthly,5000
oil_refineries_efficiency_activity_small_model,salaries_monthly,15000
oil_refineries_efficiency_activity_small_model,marketing_monthly,2000
oil_refineries_efficiency_activity_small_model,utilities_monthly,1000
oil_refineries_efficiency_activity_small_model,insurance_monthly,800
oil_refineries_efficiency_activity_small_model,revenue_growth_rate,5
oil_refineries_efficiency_activity_small_model,cogs_ratio,35
oil_refineries_efficiency_activity_small_model,vat_rate,15
oil_refineries_efficiency_activity_small_model,corporate_tax_rate,20
oil_refineries_efficiency_activity_small_model,annual_depreciation_rate,10
oil_refineries_efficiency_activity_small_model,working_capital_days,30
oil_refineries_efficiency_activity_small_model,discount_rate,10
oil_refineries_efficiency_activity_small_model,loan_ratio,50
oil_refineries_efficiency_activity_small_model,interest_rate,8
oil_refineries_efficiency_activity_small_model,loan_term_years,5
oil_refineries_efficiency_activity_medium_model,rent_monthly,15000
oil_refineries_efficiency_activity_medium_model,salaries_monthly,45000
oil_refineries_efficiency_activity_medium_model,marketing_monthly,6000
oil_refineries_efficiency_activity_medium_model,utilities_monthly,3000
oil_refineries_efficiency_activity_medium_model,insurance_monthly,2000
oil_refineries_efficiency_activity_medium_model,revenue_growth_rate,5
oil_refineries_efficiency_activity_medium_model,cogs_ratio,35
oil_refineries_efficiency_activity_medium_model,vat_rate,15
oil_refineries_efficiency_activity_medium_model,corporate_tax_rate,20
oil_refineries_efficiency_activity_medium_model,annual_depreciation_rate,10
oil_refineries_efficiency_activity_medium_model,working_capital_days,30
oil_refineries_efficiency_activity_medium_model,discount_rate,10
oil_refineries_efficiency_activity_medium_model,loan_ratio,50
oil_refineries_efficiency_activity_medium_model,interest_rate,8
oil_refineries_efficiency_activity_medium_model,loan_term_years,5
oil_refineries_efficiency_activity_large_model,rent_monthly,40000
oil_refineries_efficiency_activity_large_model,salaries_monthly,120000
oil_refineries_efficiency_activity_large_model,marketing_monthly,18000
oil_refineries_efficiency_activity_large_model,utilities_monthly,8000
oil_refineries_efficiency_activity_large_model,insurance_monthly,5000
oil_refineries_efficiency_activity_large_model,revenue_growth_rate,5
oil_refineries_efficiency_activity_large_model,cogs_ratio,35
oil_refineries_efficiency_activity_large_model,vat_rate,15
oil_refineries_efficiency_activity_large_model,corporate_tax_rate,20
oil_refineries_efficiency_activity_large_model,annual_depreciation_rate,10
oil_refineries_efficiency_activity_large_model,working_capital_days,30
oil_refineries_efficiency_activity_large_model,discount_rate,10
oil_refineries_efficiency_activity_large_model,loan_ratio,50
oil_refineries_efficiency_activity_large_model,interest_rate,8
oil_refineries_efficiency_activity_large_model,loan_term_years,5
metal_refineries_consulting_activity_small_model,rent_monthly,5000
metal_refineries_consulting_activity_small_model,salaries_monthly,15000
metal_refineries_consulting_activity_small_model,marketing_monthly,2000
metal_refineries_consulting_activity_small_model,utilities_monthly,1000
metal_refineries_consulting_activity_small_model,insurance_monthly,800
metal_refineries_consulting_activity_small_model,revenue_growth_rate,5
metal_refineries_consulting_activity_small_model,cogs_ratio,35
metal_refineries_consulting_activity_small_model,vat_rate,15
metal_refineries_consulting_activity_small_model,corporate_tax_rate,20
metal_refineries_consulting_activity_small_model,annual_depreciation_rate,10
metal_refineries_consulting_activity_small_model,working_capital_days,30
metal_refineries_consulting_activity_small_model,discount_rate,10
metal_refineries_consulting_activity_small_model,loan_ratio,50
metal_refineries_consulting_activity_small_model,interest_rate,8
metal_refineries_consulting_activity_small_model,loan_term_years,5
metal_refineries_consulting_activity_medium_model,rent_monthly,15000
metal_refineries_consulting_activity_medium_model,salaries_monthly,45000
metal_refineries_consulting_activity_medium_model,marketing_monthly,6000
metal_refineries_consulting_activity_medium_model,utilities_monthly,3000
metal_refineries_consulting_activity_medium_model,insurance_monthly,2000
metal_refineries_consulting_activity_medium_model,revenue_growth_rate,5
metal_refineries_consulting_activity_medium_model,cogs_ratio,35
metal_refineries_consulting_activity_medium_model,vat_rate,15
metal_refineries_consulting_activity_medium_model,corporate_tax_rate,20
metal_refineries_consulting_activity_medium_model,annual_depreciation_rate,10
metal_refineries_consulting_activity_medium_model,working_capital_days,30
metal_refineries_consulting_activity_medium_model,discount_rate,10
metal_refineries_consulting_activity_medium_model,loan_ratio,50
metal_refineries_consulting_activity_medium_model,interest_rate,8
metal_refineries_consulting_activity_medium_model,loan_term_years,5
metal_refineries_consulting_activity_large_model,rent_monthly,40000
metal_refineries_consulting_activity_large_model,salaries_monthly,120000
metal_refineries_consulting_activity_large_model,marketing_monthly,18000
metal_refineries_consulting_activity_large_model,utilities_monthly,8000
metal_refineries_consulting_activity_large_model,insurance_monthly,5000
metal_refineries_consulting_activity_large_model,revenue_growth_rate,5
metal_refineries_consulting_activity_large_model,cogs_ratio,35
metal_refineries_consulting_activity_large_model,vat_rate,15
metal_refineries_consulting_activity_large_model,corporate_tax_rate,20
metal_refineries_consulting_activity_large_model,annual_depreciation_rate,10
metal_refineries_consulting_activity_large_model,working_capital_days,30
metal_refineries_consulting_activity_large_model,discount_rate,10
metal_refineries_consulting_activity_large_model,loan_ratio,50
metal_refineries_consulting_activity_large_model,interest_rate,8
metal_refineries_consulting_activity_large_model,loan_term_years,5
metal_refineries_maintenance_activity_small_model,rent_monthly,5000
metal_refineries_maintenance_activity_small_model,salaries_monthly,15000
metal_refineries_maintenance_activity_small_model,marketing_monthly,2000
metal_refineries_maintenance_activity_small_model,utilities_monthly,1000
metal_refineries_maintenance_activity_small_model,insurance_monthly,800
metal_refineries_maintenance_activity_small_model,revenue_growth_rate,5
metal_refineries_maintenance_activity_small_model,cogs_ratio,35
metal_refineries_maintenance_activity_small_model,vat_rate,15
metal_refineries_maintenance_activity_small_model,corporate_tax_rate,20
metal_refineries_maintenance_activity_small_model,annual_depreciation_rate,10
metal_refineries_maintenance_activity_small_model,working_capital_days,30
metal_refineries_maintenance_activity_small_model,discount_rate,10
metal_refineries_maintenance_activity_small_model,loan_ratio,50
metal_refineries_maintenance_activity_small_model,interest_rate,8
metal_refineries_maintenance_activity_small_model,loan_term_years,5
metal_refineries_maintenance_activity_medium_model,rent_monthly,15000
metal_refineries_maintenance_activity_medium_model,salaries_monthly,45000
metal_refineries_maintenance_activity_medium_model,marketing_monthly,6000
metal_refineries_maintenance_activity_medium_model,utilities_monthly,3000
metal_refineries_maintenance_activity_medium_model,insurance_monthly,2000
metal_refineries_maintenance_activity_medium_model,revenue_growth_rate,5
metal_refineries_maintenance_activity_medium_model,cogs_ratio,35
metal_refineries_maintenance_activity_medium_model,vat_rate,15
metal_refineries_maintenance_activity_medium_model,corporate_tax_rate,20
metal_refineries_maintenance_activity_medium_model,annual_depreciation_rate,10
metal_refineries_maintenance_activity_medium_model,working_capital_days,30
metal_refineries_maintenance_activity_medium_model,discount_rate,10
metal_refineries_maintenance_activity_medium_model,loan_ratio,50
metal_refineries_maintenance_activity_medium_model,interest_rate,8
metal_refineries_maintenance_activity_medium_model,loan_term_years,5
metal_refineries_maintenance_activity_large_model,rent_monthly,40000
metal_refineries_maintenance_activity_large_model,salaries_monthly,120000
metal_refineries_maintenance_activity_large_model,marketing_monthly,18000
metal_refineries_maintenance_activity_large_model,utilities_monthly,8000
metal_refineries_maintenance_activity_large_model,insurance_monthly,5000
metal_refineries_maintenance_activity_large_model,revenue_growth_rate,5
metal_refineries_maintenance_activity_large_model,cogs_ratio,35
metal_refineries_maintenance_activity_large_model,vat_rate,15
metal_refineries_maintenance_activity_large_model,corporate_tax_rate,20
metal_refineries_maintenance_activity_large_model,annual_depreciation_rate,10
metal_refineries_maintenance_activity_large_model,working_capital_days,30
metal_refineries_maintenance_activity_large_model,discount_rate,10
metal_refineries_maintenance_activity_large_model,loan_ratio,50
metal_refineries_maintenance_activity_large_model,interest_rate,8
metal_refineries_maintenance_activity_large_model,loan_term_years,5
metal_refineries_cleaning_activity_small_model,rent_monthly,5000
metal_refineries_cleaning_activity_small_model,salaries_monthly,15000
metal_refineries_cleaning_activity_small_model,marketing_monthly,2000
